link_AA,link_AB,link_AC,link_BA,link_BB,link_BC,link_CA,link_CB,link_CC,Q_value,is_adaptive,Q_LSODA,Q_Radau,stiff_flag,avg_sensitivity,avg_precision,max_sensitivity,max_precision,topo_motif
-1,1,-1,1,1,1,1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,-1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,-1,1,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,-1,1,1,1,1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,-1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,-1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,-1,-1,0,1,1,1,0,0,8.67009581454637,0.990161203027764,8.67009581454637,0.990161203027764,Both
-1,1,1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,-1,0,-1,2,1,2,0,0,4.631323671292497,0.9587456789561302,6.317481543883291,0.9732854243562966,Both
-1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,-1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,-1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,-1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,0,-1,-1,2,1,2,0,0,8.635863275674797,0.9945417026122565,10.918255327499942,0.9992952705800607,Both
-1,1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,0,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,-1,-1,-1,0,0,1,1,1,1,0,0,9.18593866361119,0.9538808827075347,9.18593866361119,0.9538808827075347,IFFLP
-1,1,1,-1,-1,-1,0,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,-1,-1,0,1,1,4,1,4,0,0,5.290391548960142,1.915360305346629,13.776839473479406,3.219159326375386,Both
-1,1,1,-1,-1,-1,1,-1,-1,2,1,2,0,0,1.2880937484859822,0.9798206153641269,1.3088714809944504,0.9880118213625207,Both
-1,1,1,-1,-1,-1,1,-1,0,1,1,1,0,0,1.909863454925135,1.7534042128877716,1.909863454925135,1.7534042128877716,Both
-1,1,1,-1,-1,-1,1,-1,1,1,1,1,0,0,1.1977876209905005,1.284395326389737,1.1977876209905005,1.284395326389737,Both
-1,1,1,-1,-1,-1,1,0,-1,1,1,1,0,0,1.0005532650343925,0.9034343336036932,1.0005532650343925,0.9034343336036932,IFFLP
-1,1,1,-1,-1,-1,1,0,0,1,1,1,0,0,43.9667286375508,0.9098366688341185,43.9667286375508,0.9098366688341185,IFFLP
-1,1,1,-1,-1,-1,1,0,1,2,1,2,0,0,41.15681391979587,0.9605841028710624,81.06909087522574,0.9621363539004459,IFFLP
-1,1,1,-1,-1,-1,1,1,-1,3,1,3,0,0,1.7789439353896597,0.9824853646982796,2.251902727474099,1.085608289812591,Both
-1,1,1,-1,-1,-1,1,1,0,2,1,2,0,0,59.16810207695382,1.5054808716498056,64.40314466892059,2.0540970174849864,Both
-1,1,1,-1,-1,-1,1,1,1,1,1,1,0,0,162.63376979512532,5.613491038681901,162.63376979512532,5.613491038681901,Both
-1,1,1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,0,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,0,-1,-1,-1,1,1,1,1,0,0,1.6258154661379403,0.9750761888928713,1.6258154661379403,0.9750761888928713,Both
-1,1,1,-1,0,-1,-1,0,-1,3,1,3,0,0,2.959662676210653,0.9866678897548159,5.673586158428072,1.040925567247251,Both
-1,1,1,-1,0,-1,-1,0,0,4,1,4,0,0,1.235760644225759,1.0352894778905068,1.3611126462398653,1.1331885968732418,Both
-1,1,1,-1,0,-1,-1,0,1,2,1,2,0,0,4.886670206176352,1.107345046425721,8.696615625653914,1.199027621949836,Both
-1,1,1,-1,0,-1,-1,1,-1,2,1,2,0,0,1.967711681293004,1.0866857892065707,1.9828714452291258,1.2429872665577488,Both
-1,1,1,-1,0,-1,-1,1,0,3,1,3,0,0,3.3497293022817867,0.9668911778015395,6.418729290143668,1.0817631702485613,Both
-1,1,1,-1,0,-1,-1,1,1,4,1,4,0,0,26.523748998564788,1.4894137218598527,100.61043607474984,2.5306300232082637,Both
-1,1,1,-1,0,-1,0,-1,-1,3,1,3,0,0,1.4751680555667246,1.3249352097234584,1.8090303578963705,1.6642847802521792,Both
-1,1,1,-1,0,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,0,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,0,-1,0,0,-1,6,1,6,0,0,1.5187853299771783,1.0153489434198333,3.274872875786651,1.1081349256720427,IFFLP
-1,1,1,-1,0,-1,0,0,0,2,1,2,0,0,1.2446334141686137,0.9058208883377316,1.4581852623383982,0.9077265875131414,IFFLP
-1,1,1,-1,0,-1,0,0,1,4,1,4,0,0,3.2844128311903367,1.0067792682793544,9.373707644752054,1.139947728783053,IFFLP
-1,1,1,-1,0,-1,0,1,-1,3,1,3,0,0,3.705334610536177,0.9665266002515432,5.9751818457805586,1.073002522599051,Both
-1,1,1,-1,0,-1,0,1,0,1,1,1,0,0,9.101724828467233,0.9144438022269821,9.101724828467233,0.9144438022269821,Both
-1,1,1,-1,0,-1,0,1,1,2,1,2,0,0,2.447391703204434,1.187677402121595,3.35008179255108,1.4532044343856416,Both
-1,1,1,-1,0,-1,1,-1,-1,1,1,1,0,0,1.657089989762616,10.124594549838745,1.657089989762616,10.124594549838745,Both
-1,1,1,-1,0,-1,1,-1,0,1,1,1,0,0,1.446040256032945,2.262336375298622,1.446040256032945,2.262336375298622,Both
-1,1,1,-1,0,-1,1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,0,-1,1,0,-1,5,1,5,0,0,5.511508608692216,1.3306690584764318,12.455175970762177,2.37914878674559,IFFLP
-1,1,1,-1,0,-1,1,0,0,8,1,8,0,0,14.23525745812547,1.076605846672992,79.59124632285149,1.2587707653745246,IFFLP
-1,1,1,-1,0,-1,1,0,1,6,1,6,0,0,8.21161330014907,0.9745955066738289,36.162559076775885,1.1957079493049585,IFFLP
-1,1,1,-1,0,-1,1,1,-1,4,1,4,0,0,4.289044879593118,1.155953154249111,12.724195001527205,1.5079813872216983,Both
-1,1,1,-1,0,-1,1,1,0,6,1,6,0,0,11.573263515276828,1.3920041209957328,63.18331702309865,3.0389133172299436,Both
-1,1,1,-1,0,-1,1,1,1,2,1,2,0,0,13.895347672132697,1.1748097594644715,26.241714113447095,1.4122697838783145,Both
-1,1,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,-1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,-1,0,0,1,1,1,0,0,7.477713328047055,1.1653412264980567,7.477713328047055,1.1653412264980567,Both
-1,1,1,-1,1,-1,-1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,-1,1,-1,2,1,2,0,0,1.8400955612027108,1.0075401832162623,2.598124260912961,1.1061946690460085,Both
-1,1,1,-1,1,-1,-1,1,0,2,1,2,0,0,1.7208281156917198,2.3558845706370173,1.808646163879185,3.7803924526523236,Both
-1,1,1,-1,1,-1,-1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,0,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,0,0,-1,1,1,1,0,0,6.522302676303345,1.1498009070227855,6.522302676303345,1.1498009070227855,IFFLP
-1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,-1,1,-1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,-1,1,-1,0,1,-1,3,1,3,0,0,2.932879660580719,1.5785224385384238,5.417683573554085,2.6069798196833913,Both
-1,1,1,-1,1,-1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,0,1,1,1,1,1,0,0,1.2320439912460692,16.956033697392407,1.2320439912460692,16.956033697392407,Both
-1,1,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,1,0,-1,1,1,1,0,0,2.958651255570795,0.9664371584838157,2.958651255570795,0.9664371584838157,IFFLP
-1,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,-1,1,-1,1,0,1,2,1,2,0,0,1.4343293530228798,1.2355100185630365,1.7153365113733094,1.3928130813678188,IFFLP
-1,1,1,-1,1,-1,1,1,-1,4,1,4,0,0,2.326637140550372,164.6530599761656,5.0216468205660485,655.2131558777501,Both
-1,1,1,-1,1,-1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,-1,-1,1,1,1,0,0,8.025147503519177,0.9778951863228776,8.025147503519177,0.9778951863228776,Both
-1,1,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,-1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,0,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,0,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,-1,-1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,-1,-1,0,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,-1,-1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,-1,-1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,-1,-1,1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,0,1,1,1,1,0,0,1.0017564428803718,1.0112875261194587,1.0017564428803718,1.0112875261194587,Both
-1,1,1,0,0,-1,-1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,-1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,0,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,0,-1,0,0,0,1,1,1,0,0,17.395284336831942,3.408563850863269,17.395284336831942,3.408563850863269,IFFLP
-1,1,1,0,0,-1,0,0,1,1,1,1,0,0,3.278620192954645,1.9922234890583415,3.278620192954645,1.9922234890583415,IFFLP
-1,1,1,0,0,-1,0,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,0,1,0,1,1,1,0,0,1.447264039220804,1.5660400498515572,1.447264039220804,1.5660400498515572,Both
-1,1,1,0,0,-1,0,1,1,1,1,1,0,0,2.006936682282951,0.9618439645664117,2.006936682282951,0.9618439645664117,Both
-1,1,1,0,0,-1,1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,1,0,-1,1,1,1,0,0,1.5548695700407011,0.9812925022806251,1.5548695700407011,0.9812925022806251,IFFLP
-1,1,1,0,0,-1,1,0,0,2,1,2,0,0,8.869294695906332,1.68074356631891,14.675584165070019,2.4464008608092036,IFFLP
-1,1,1,0,0,-1,1,0,1,1,1,1,0,0,10.018877655807135,1.0105563073166242,10.018877655807135,1.0105563073166242,IFFLP
-1,1,1,0,0,-1,1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,0,-1,1,1,0,3,1,3,0,0,9.884532591442637,7.736834411847792,24.626335607833187,20.19072576158018,Both
-1,1,1,0,0,-1,1,1,1,1,1,1,0,0,1.5740672076678766,1.2332289572233586,1.5740672076678766,1.2332289572233586,Both
-1,1,1,0,1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,-1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,0,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,1,-1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,1,-1,1,0,0,1,1,1,0,0,34.880457972936696,1.0292360178925763,34.880457972936696,1.0292360178925763,IFFLP
-1,1,1,0,1,-1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,0,1,-1,1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,0,1,-1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,1,-1,1,1,1,0,0,2.0113619145033685,0.962389138574946,2.0113619145033685,0.962389138574946,Both
-1,1,1,1,-1,-1,-1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,-1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,0,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,0,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,-1,-1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,-1,-1,0,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,1,-1,-1,1,1,1,0,0,2.439830298188389,0.9863945718829195,2.439830298188389,0.9863945718829195,Both
-1,1,1,1,-1,-1,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,-1,-1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,-1,-1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,-1,-1,1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,-1,-1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,0,0,1,1,1,0,0,1.5139451375734088,0.9778608814695661,1.5139451375734088,0.9778608814695661,Both
-1,1,1,1,0,-1,-1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,-1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,0,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,0,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,0,0,-1,1,1,1,0,0,1.5072042063164448,0.9773419013038892,1.5072042063164448,0.9773419013038892,IFFLP
-1,1,1,1,0,-1,0,0,0,1,1,1,0,0,2.834583099476271,0.9095990466007574,2.834583099476271,0.9095990466007574,IFFLP
-1,1,1,1,0,-1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,0,-1,0,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,0,-1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,0,-1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,IFFLP
-1,1,1,1,0,-1,1,1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,0,-1,1,1,1,1,1,1,0,0,11.770171190384332,0.9996436901192518,11.770171190384332,0.9996436901192518,Both
-1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,1,-1,-1,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,1,-1,-1,0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
-1,1,1,1,1,-1,-1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,Both
